100000,0
100461.579,0.002916338
100925.2886,0.005824171
101391.1386,0.008723524
101859.1388,0.011614422
102329.2992,0.014496888
102801.6298,0.017370949
103276.1406,0.020236627
103752.8416,0.023093949
104231.7429,0.025942937
104712.8548,0.028783617
105196.1874,0.031707261
105681.7509,0.034543374
106169.5557,0.037367689
106659.6121,0.040183927
107151.9305,0.042994889
107646.5214,0.045802439
108143.3951,0.048607473
108642.5624,0.051409901
109144.0336,0.054208618
109647.8196,0.057001479
110153.931,0.059785274
110662.3784,0.062555834
111173.1727,0.065313276
111686.3248,0.068060819
112201.8454,0.070800621
112719.7456,0.073534293
113240.0363,0.076262883
113762.7286,0.078986867
114287.8335,0.081706127
114815.3621,0.084419942
115345.3258,0.087126971
115877.7356,0.089825235
116412.6029,0.092512443
116949.9391,0.095190372
117489.7555,0.097860203
118032.0636,0.100522227
118576.8748,0.103176668
119124.2008,0.105823671
119674.0531,0.108463311
120226.4435,0.111095581
120781.3835,0.1137204
121338.885,0.116337602
121898.9599,0.11894694
122461.6199,0.12154838
123026.8771,0.124143241
123594.7433,0.126730928
124165.2308,0.129310665
124738.3514,0.131881897
125314.1175,0.134444293
125892.5412,0.13699775
126473.6347,0.139542405
127057.4105,0.142078635
127643.8809,0.144607064
128233.0583,0.147128573
128824.9552,0.149644588
129419.5841,0.15215601
130016.9578,0.154660881
130617.0888,0.157157484
131219.9899,0.159644598
131825.6739,0.162121508
132434.1535,0.164588021
133045.4418,0.167044476
133659.5517,0.169491761
134276.4961,0.171931323
134896.2883,0.174365187
135518.9412,0.176796048
136144.4682,0.179223847
136772.8826,0.181645443
137404.1975,0.184058319
138038.4265,0.186460707
138675.5829,0.18885161
139315.6803,0.191230817
139958.7323,0.193598928
140604.7524,0.195957372
141253.7545,0.198308429
141905.7522,0.20065525
142560.7594,0.203001083
143218.7899,0.205344211
143879.8578,0.207681134
144543.9771,0.210009156
145211.1618,0.212326415
145881.426,0.214631904
146554.7841,0.216925492
147231.2502,0.219207952
147910.8388,0.221480974
148593.5642,0.223747199
149279.441,0.226010234
149968.4836,0.2282734
150660.7066,0.230534157
151356.1248,0.23278865
152054.753,0.235033943
152756.6058,0.237268044
153461.6983,0.23948993
154170.0453,0.241699571
154881.6619,0.243897958
155596.5632,0.246087122
156314.7643,0.24827017
157036.2804,0.250451297
157761.127,0.252632817
158489.3192,0.254811305
159220.8727,0.256983406
159955.8029,0.259146589
160694.1253,0.261299174
161435.8557,0.26344035
162181.0097,0.265570199
162929.6033,0.267689719
163681.6521,0.269800847
164437.1723,0.271906483
165196.1798,0.274010495
165958.6907,0.276114831
166724.7213,0.27821606
167494.2876,0.280310789
168267.4061,0.282396486
169044.0932,0.284471506
169824.3652,0.286535113
170608.2389,0.288587504
171395.7308,0.290629832
172186.8575,0.29266423
172981.6359,0.294693839
173780.0829,0.296722622
174582.2153,0.298750314
175388.0502,0.30077386
176197.6046,0.302791065
177010.8958,0.304800311
177827.941,0.306800576
178648.7575,0.308791447
179473.3627,0.310773136
180301.7741,0.312746494
181134.0093,0.314713035
181970.0859,0.31667494
182810.0216,0.318634868
183653.8343,0.320592494
184501.5419,0.322545622
185353.1623,0.324492553
186208.7137,0.326432052
187068.214,0.328363358
187931.6817,0.330286205
188799.1349,0.332200823
189670.5921,0.334107962
190546.0718,0.336008896
191425.5925,0.337905443
192309.1729,0.339799361
193196.8317,0.341689039
194088.5878,0.343573578
194984.46,0.345452495
195884.4674,0.347325444
196788.629,0.349192224
197696.964,0.351052784
198609.4917,0.352907221
199526.2315,0.354755792
200447.2027,0.356598908
201372.425,0.35843715
202301.9179,0.360270775
203235.7011,0.362098864
204173.7945,0.36392163
205116.2179,0.365739323
206062.9913,0.367552125
207014.1349,0.369360148
207969.6687,0.371163431
208929.6131,0.372961938
209893.9884,0.374755559
210862.815,0.376544106
211836.1135,0.378327308
212813.9046,0.380103934
213796.209,0.381873154
214783.0474,0.383636871
215774.4409,0.38539662
216770.4105,0.387153478
217770.9772,0.388908048
218776.1624,0.390660448
219785.9873,0.392410301
220800.4733,0.394156718
221819.642,0.39589829
222843.5149,0.39763307
223872.1139,0.399358326
224905.4606,0.40107497
225943.577,0.402786282
226986.4852,0.404494786
228034.2072,0.406202214
229086.7653,0.40790949
230144.1817,0.409616706
231206.479,0.411323101
232273.6796,0.413027041
233345.8062,0.414725996
234422.8815,0.416416516
235504.9284,0.418094941
236591.9697,0.419764012
237684.0287,0.421428177
238781.1283,0.42309081
239883.2919,0.424754182
240990.5429,0.426419434
242102.9047,0.42808655
243220.4009,0.429754321
244343.0553,0.43142032
245470.8916,0.433080872
246603.9337,0.434730997
247742.2058,0.436366605
248885.7318,0.437992339
250034.5362,0.519159589
251188.6432,0.520550885
252348.0772,0.521944546
253512.863,0.52334169
254683.0253,0.524742136
255858.5887,0.526144367
257039.5783,0.527545503
258226.0191,0.528941258
259417.9362,0.530325926
260615.355,0.531696689
261818.3008,0.533059072
263026.7992,0.534418503
264240.8757,0.535779012
265460.5562,0.537143189
266685.8665,0.53851215
267916.8325,0.5398855
269153.4804,0.541261291
270395.8364,0.542635988
271643.9269,0.544004428
272897.7783,0.545359809
274157.4172,0.546699813
275422.8703,0.548031429
276694.1645,0.549361029
277971.3268,0.550693285
279254.3841,0.552031117
280543.3638,0.553375657
281838.2931,0.5547262
283139.1996,0.55608016
284446.1107,0.557433019
285759.0543,0.558778282
287078.0582,0.560107863
288403.1503,0.561421629
289734.3588,0.562727596
291071.7118,0.564032417
292415.2378,0.565340901
293764.9652,0.566655968
295120.9227,0.567978602
296483.139,0.569307801
297851.6429,0.570640528
299226.4637,0.571971661
300607.6303,0.573293941
301995.172,0.574598827
303389.1184,0.575887975
304789.499,0.577170011
306196.3434,0.578451829
307609.6815,0.579738342
309029.5433,0.58103243
310455.9588,0.582334895
311888.9584,0.583644402
313328.5724,0.584957432
314774.8314,0.586268225
316227.766,0.58756873
317687.4071,0.588850232
319153.7855,0.590116357
320626.9325,0.591376161
322106.8791,0.592636704
323593.6569,0.59390294
325087.2974,0.59517766
326587.8322,0.596461443
328095.2931,0.597752598
329609.7122,0.599047111
331131.1215,0.600338587
332659.5533,0.601618196
334195.04,0.602877723
335737.6142,0.604122923
337287.3087,0.605362733
338844.1561,0.606604013
340408.1897,0.607851493
341979.4425,0.609107719
343557.9479,0.610373
345143.7393,0.611645357
346736.8505,0.612920462
348337.315,0.614191588
349945.167,0.615449545
351560.4405,0.616687265
353183.1698,0.617911868
354813.3892,0.619132002
356451.1334,0.62035424
358096.4371,0.621583027
359749.3352,0.622820631
361409.8626,0.624067091
363078.0548,0.625320157
364753.9469,0.626575244
366437.5746,0.627825371
368128.9736,0.62906112
369828.1798,0.630276983
371535.2291,0.631480963
373250.1578,0.632681353
374973.0022,0.633884389
376703.799,0.635094202
378442.5847,0.636312768
380189.3963,0.637539854
381944.2708,0.638772971
383707.2455,0.640007312
385478.3577,0.641235706
387257.6449,0.642448667
389045.145,0.643642868
390840.8958,0.64482667
392644.9354,0.646007651
394457.3021,0.647191449
396278.0343,0.648381711
398107.1706,0.649580051
399944.7498,0.650785997
401790.8108,0.651996947
403645.393,0.653208114
405508.5354,0.654412481
407380.2778,0.655601037
409260.6597,0.656772444
411149.7211,0.657934811
413047.502,0.659095002
414954.0426,0.660258062
416869.3835,0.661427172
418793.5651,0.662603608
420726.6284,0.663786693
422668.6143,0.664973756
424619.5639,0.666160082
426579.5188,0.667338867
428548.5204,0.668501816
430526.6105,0.669649611
432513.831,0.670789706
434510.2242,0.671928074
436515.8322,0.673069046
438530.6978,0.674215279
440554.8635,0.675367708
442588.3724,0.676525516
444631.2675,0.677686087
446683.5922,0.678844967
448745.3899,0.679995824
450816.7045,0.681131497
452897.5799,0.682254183
454988.0602,0.683370358
457088.1896,0.684485063
459198.0128,0.685601903
461317.5746,0.686723018
463446.9197,0.687849044
465586.0935,0.688979083
467735.1413,0.690110665
469894.1086,0.691239715
472063.0413,0.692360516
474241.9853,0.693467269
476430.9868,0.694563094
478630.0923,0.695653394
480839.3484,0.696742319
483058.802,0.697832796
485288.5002,0.698926494
487528.4901,0.700023805
489778.8194,0.701123803
492039.5357,0.702224228
494310.687,0.703321443
496592.3215,0.704410414
498884.4875,0.705486962
501187.2336,0.78088728
503500.6088,0.781681084
505824.662,0.782473709
508159.4426,0.783266762
510505,0.784061126
512861.384,0.784856937
515228.6446,0.785653572
517606.832,0.786449629
519995.9965,0.787242913
522396.189,0.788030413
524807.4602,0.788810301
527229.8614,0.789585026
529663.4439,0.790356696
532108.2593,0.791126915
534564.3594,0.791896775
537031.7964,0.792666848
539510.6225,0.79343717
542000.8904,0.79420723
544502.6528,0.794975962
547015.9629,0.795741725
549540.8739,0.796502304
552077.4393,0.797257017
554625.713,0.798007685
557185.7489,0.798755576
559757.6015,0.799501646
562341.3252,0.800246536
564936.9748,0.800990564
567544.6054,0.801733716
570164.2723,0.802475639
572796.031,0.803215636
575439.9373,0.803952656
578096.0474,0.804685324
580764.4175,0.805413876
583445.1043,0.806139317
586138.1645,0.806862101
588843.6554,0.807582569
591561.6342,0.808300946
594292.1586,0.809017339
597035.2866,0.809731735
599791.0763,0.810443997
602559.5861,0.811153863
605340.8748,0.811860941
608135.0013,0.812564802
610942.0249,0.813266298
613762.0052,0.813965455
616595.0019,0.814661914
619441.0751,0.815355415
622300.2852,0.816045794
625172.6928,0.816732991
628058.3588,0.817417047
630957.3445,0.818098111
633869.7113,0.818776439
636795.5209,0.819452395
639734.8355,0.820126563
642687.7173,0.820799732
645654.229,0.821471013
648634.4335,0.822139468
651628.3941,0.822804417
654636.1741,0.823465443
657657.8374,0.824122399
660693.448,0.824775414
663743.0704,0.825424898
666806.7692,0.82607155
669884.6094,0.826716363
672976.6563,0.827360766
676082.9754,0.828005453
679203.6326,0.82864862
682338.6941,0.829288668
685488.2265,0.829924452
688652.2963,0.83055529
691830.9709,0.831180975
695024.3176,0.831801782
698232.4041,0.832418483
701455.2984,0.833032357
704693.069,0.833645198
707945.7844,0.834259264
711213.5137,0.834874426
714496.3261,0.835488183
717794.2913,0.836098516
721107.4792,0.836704
724435.9601,0.837303816
727779.8045,0.837897762
731139.0835,0.838486273
734513.8682,0.839070431
737904.2301,0.839651978
741310.2413,0.840233335
744731.9739,0.840817317
748169.5005,0.841403022
751622.894,0.841987329
755092.2277,0.842567805
758577.575,0.843142758
762079.01,0.843711252
765596.6069,0.844273128
769130.4403,0.84482902
772680.5851,0.845380373
776247.1166,0.84592946
779830.1105,0.846479401
783429.6428,0.847033227
787045.7897,0.84758893
790678.628,0.848143092
794328.2347,0.848693099
797994.6873,0.849237166
801678.0634,0.849774351
